#Using Entropy coeff = 0.0
!python jaxMARLV2/smax_ctm/scripts/run_saal_stage5.py --mode sanity


2026-04-11 21:55:12.755135: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1775944512.775004   11517 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1775944512.781508   11517 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
W0000 00:00:1775944512.797070   11517 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775944512.797124   11517 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775944512.797129   11517 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775944512.797133   11517 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
[stage5] launching SAAL_a05_b025__seed200
Step   442368 | Return:       1.48 | Win Rate:  0.56 | Loss:    -0.0027 | Ent:   0.3208 | GradN(actor/critic):   0.2691/  0.2754 | pair_cos(all/ff/nff):  0.6959/ 0.9643/ 0.5457 | ff_frac: 0.3588 | align(L/pos/neg): -0.03457/-0.04822/ 0.01364
Step   458752 | Return:       1.47 | Win Rate:  0.55 | Loss:    -0.0014 | Ent:   0.3103 | GradN(actor/critic):   0.3823/  0.2598 | pair_cos(all/ff/nff):  0.6818/ 0.9617/ 0.5220 | ff_frac: 0.3635 | align(L/pos/neg): -0.03504/-0.04809/ 0.01305
Step   475136 | Return:       1.51 | Win Rate:  0.58 | Loss:    -0.0024 | Ent:   0.2993 | GradN(actor/critic):   0.2331/  0.3589 | pair_cos(all/ff/nff):  0.6815/ 0.9576/ 0.5178 | ff_frac: 0.3721 | align(L/pos/neg): -0.03493/-0.04788/ 0.01295
Step   491520 | Return:       1.52 | Win Rate:  0.59 | Loss:    -0.0045 | Ent:   0.2755 | GradN(actor/critic):   0.2537/  0.2406 | pair_cos(all/ff/nff):  0.6685/ 0.9572/ 0.4943 | ff_frac: 0.3762 | align(L/pos/neg): -0.03550/-0.04786/ 0.01236
Step   507904 | Return:       1.57 | Win Rate:  0.63 | Loss:    -0.0054 | Ent:   0.2452 | GradN(actor/critic):   0.2124/  0.3640 | pair_cos(all/ff/nff):  0.6715/ 0.9584/ 0.4894 | ff_frac: 0.3882 | align(L/pos/neg): -0.03569/-0.04792/ 0.01224
Step   524288 | Return:       1.56 | Win Rate:  0.62 | Loss:    -0.0062 | Ent:   0.2361 | GradN(actor/critic):   0.1635/  0.2265 | pair_cos(all/ff/nff):  0.6685/ 0.9586/ 0.4810 | ff_frac: 0.3925 | align(L/pos/neg): -0.03590/-0.04793/ 0.01203
Step   540672 | Return:       1.57 | Win Rate:  0.63 | Loss:    -0.0054 | Ent:   0.2140 | GradN(actor/critic):   0.2364/  0.3003 | pair_cos(all/ff/nff):  0.6668/ 0.9588/ 0.4714 | ff_frac: 0.4009 | align(L/pos/neg): -0.03615/-0.04794/ 0.01179
Step   557056 | Return:       1.57 | Win Rate:  0.63 | Loss:    -0.0070 | Ent:   0.2152 | GradN(actor/critic):   0.2580/  0.2223 | pair_cos(all/ff/nff):  0.6636/ 0.9621/ 0.4668 | ff_frac: 0.3973 | align(L/pos/neg): -0.03644/-0.04811/ 0.01167
Step   573440 | Return:       1.57 | Win Rate:  0.63 | Loss:    -0.0080 | Ent:   0.2061 | GradN(actor/critic):   0.1924/  0.2151 | pair_cos(all/ff/nff):  0.6595/ 0.9669/ 0.4520 | ff_frac: 0.4029 | align(L/pos/neg): -0.03705/-0.04835/ 0.01130
Step   589824 | Return:       1.60 | Win Rate:  0.66 | Loss:    -0.0077 | Ent:   0.1963 | GradN(actor/critic):   0.2311/  0.2968 | pair_cos(all/ff/nff):  0.6524/ 0.9667/ 0.4406 | ff_frac: 0.4025 | align(L/pos/neg): -0.03732/-0.04834/ 0.01101
Step   606208 | Return:       1.60 | Win Rate:  0.65 | Loss:    -0.0100 | Ent:   0.1871 | GradN(actor/critic):   0.1616/  0.2653 | pair_cos(all/ff/nff):  0.6530/ 0.9687/ 0.4477 | ff_frac: 0.3941 | align(L/pos/neg): -0.03725/-0.04844/ 0.01119
Step   622592 | Return:       1.60 | Win Rate:  0.65 | Loss:    -0.0095 | Ent:   0.1887 | GradN(actor/critic):   0.1699/  0.2778 | pair_cos(all/ff/nff):  0.6480/ 0.9671/ 0.4267 | ff_frac: 0.4095 | align(L/pos/neg): -0.03769/-0.04835/ 0.01067
Step   638976 | Return:       1.58 | Win Rate:  0.64 | Loss:    -0.0095 | Ent:   0.1808 | GradN(actor/critic):   0.2462/  0.1535 | pair_cos(all/ff/nff):  0.6523/ 0.9691/ 0.4355 | ff_frac: 0.4063 | align(L/pos/neg): -0.03757/-0.04845/ 0.01089
Step   655360 | Return:       1.62 | Win Rate:  0.67 | Loss:    -0.0109 | Ent:   0.1738 | GradN(actor/critic):   0.2758/  0.1921 | pair_cos(all/ff/nff):  0.6479/ 0.9692/ 0.4211 | ff_frac: 0.4138 | align(L/pos/neg): -0.03793/-0.04846/ 0.01053
Step   671744 | Return:       1.61 | Win Rate:  0.66 | Loss:    -0.0117 | Ent:   0.1757 | GradN(actor/critic):   0.1888/  0.2054 | pair_cos(all/ff/nff):  0.6423/ 0.9695/ 0.4145 | ff_frac: 0.4103 | align(L/pos/neg): -0.03811/-0.04848/ 0.01036
Step   688128 | Return:       1.63 | Win Rate:  0.68 | Loss:    -0.0114 | Ent:   0.1756 | GradN(actor/critic):   0.2157/  0.1749 | pair_cos(all/ff/nff):  0.6503/ 0.9724/ 0.4197 | ff_frac: 0.4171 | align(L/pos/neg): -0.03813/-0.04862/ 0.01049
Step   704512 | Return:       1.62 | Win Rate:  0.67 | Loss:    -0.0106 | Ent:   0.1720 | GradN(actor/critic):   0.1508/  0.2715 | pair_cos(all/ff/nff):  0.6477/ 0.9742/ 0.4163 | ff_frac: 0.4149 | align(L/pos/neg): -0.03830/-0.04871/ 0.01041
Step   720896 | Return:       1.62 | Win Rate:  0.67 | Loss:    -0.0100 | Ent:   0.1665 | GradN(actor/critic):   0.2410/  0.2378 | pair_cos(all/ff/nff):  0.6431/ 0.9739/ 0.4169 | ff_frac: 0.4061 | align(L/pos/neg): -0.03827/-0.04869/ 0.01042
Step   737280 | Return:       1.63 | Win Rate:  0.68 | Loss:    -0.0124 | Ent:   0.1638 | GradN(actor/critic):   0.1706/  0.2701 | pair_cos(all/ff/nff):  0.6459/ 0.9780/ 0.4145 | ff_frac: 0.4105 | align(L/pos/neg): -0.03854/-0.04890/ 0.01036
Step   753664 | Return:       1.63 | Win Rate:  0.68 | Loss:    -0.0133 | Ent:   0.1667 | GradN(actor/critic):   0.1930/  0.2017 | pair_cos(all/ff/nff):  0.6429/ 0.9756/ 0.3984 | ff_frac: 0.4236 | align(L/pos/neg): -0.03882/-0.04878/ 0.00996
Step   770048 | Return:       1.63 | Win Rate:  0.67 | Loss:    -0.0117 | Ent:   0.1674 | GradN(actor/critic):   0.1742/  0.3427 | pair_cos(all/ff/nff):  0.6420/ 0.9781/ 0.4021 | ff_frac: 0.4166 | align(L/pos/neg): -0.03886/-0.04891/ 0.01005
Step   786432 | Return:       1.65 | Win Rate:  0.69 | Loss:    -0.0127 | Ent:   0.1596 | GradN(actor/critic):   0.1757/  0.3903 | pair_cos(all/ff/nff):  0.6396/ 0.9768/ 0.3954 | ff_frac: 0.4200 | align(L/pos/neg): -0.03895/-0.04884/ 0.00988
Step   802816 | Return:       1.66 | Win Rate:  0.70 | Loss:    -0.0113 | Ent:   0.1626 | GradN(actor/critic):   0.2441/  0.3937 | pair_cos(all/ff/nff):  0.6371/ 0.9746/ 0.3901 | ff_frac: 0.4225 | align(L/pos/neg): -0.03898/-0.04873/ 0.00975
Step   819200 | Return:       1.62 | Win Rate:  0.67 | Loss:    -0.0118 | Ent:   0.1727 | GradN(actor/critic):   0.1729/  0.2224 | pair_cos(all/ff/nff):  0.6289/ 0.9747/ 0.3951 | ff_frac: 0.4034 | align(L/pos/neg): -0.03885/-0.04873/ 0.00988
Step   835584 | Return:       1.63 | Win Rate:  0.68 | Loss:    -0.0107 | Ent:   0.1686 | GradN(actor/critic):   0.2474/  0.4398 | pair_cos(all/ff/nff):  0.6337/ 0.9766/ 0.3843 | ff_frac: 0.4210 | align(L/pos/neg): -0.03922/-0.04883/ 0.00961
Step   851968 | Return:       1.60 | Win Rate:  0.65 | Loss:    -0.0117 | Ent:   0.1687 | GradN(actor/critic):   0.2941/  0.3531 | pair_cos(all/ff/nff):  0.6298/ 0.9790/ 0.3799 | ff_frac: 0.4171 | align(L/pos/neg): -0.03945/-0.04895/ 0.00950
Step   868352 | Return:       1.61 | Win Rate:  0.66 | Loss:    -0.0125 | Ent:   0.1644 | GradN(actor/critic):   0.2456/  0.2116 | pair_cos(all/ff/nff):  0.6378/ 0.9797/ 0.3897 | ff_frac: 0.4203 | align(L/pos/neg): -0.03924/-0.04899/ 0.00974
Step   884736 | Return:       1.64 | Win Rate:  0.69 | Loss:    -0.0139 | Ent:   0.1715 | GradN(actor/critic):   0.1949/  0.2341 | pair_cos(all/ff/nff):  0.6320/ 0.9794/ 0.3799 | ff_frac: 0.4205 | align(L/pos/neg): -0.03947/-0.04897/ 0.00950
Step   901120 | Return:       1.67 | Win Rate:  0.71 | Loss:    -0.0139 | Ent:   0.1681 | GradN(actor/critic):   0.2055/  0.3211 | pair_cos(all/ff/nff):  0.6308/ 0.9772/ 0.3703 | ff_frac: 0.4292 | align(L/pos/neg): -0.03960/-0.04886/ 0.00926
Step   917504 | Return:       1.63 | Win Rate:  0.68 | Loss:    -0.0133 | Ent:   0.1710 | GradN(actor/critic):   0.2514/  0.2590 | pair_cos(all/ff/nff):  0.6284/ 0.9786/ 0.3751 | ff_frac: 0.4198 | align(L/pos/neg): -0.03955/-0.04893/ 0.00938
Step   933888 | Return:       1.64 | Win Rate:  0.68 | Loss:    -0.0139 | Ent:   0.1730 | GradN(actor/critic):   0.2982/  0.2025 | pair_cos(all/ff/nff):  0.6279/ 0.9788/ 0.3715 | ff_frac: 0.4221 | align(L/pos/neg): -0.03965/-0.04894/ 0.00929
Step   950272 | Return:       1.66 | Win Rate:  0.70 | Loss:    -0.0149 | Ent:   0.1767 | GradN(actor/critic):   0.2485/  0.2446 | pair_cos(all/ff/nff):  0.6258/ 0.9777/ 0.3649 | ff_frac: 0.4256 | align(L/pos/neg): -0.03976/-0.04889/ 0.00912
Step   966656 | Return:       1.68 | Win Rate:  0.72 | Loss:    -0.0161 | Ent:   0.1730 | GradN(actor/critic):   0.2504/  0.2586 | pair_cos(all/ff/nff):  0.6307/ 0.9805/ 0.3615 | ff_frac: 0.4349 | align(L/pos/neg): -0.03998/-0.04902/ 0.00904
