'''
Test against CTM baseline for SMAX
Set INC:
INC_ENABLED = False
INC_POOLING = mean
CTM_ITERATIONS = 3
INC_CONSENSUS_DROPOUT = 0.0
INC_DEBUG_SHAPES = True
'''
! python jaxMARLV2/smax_ctm/train_mappo_ctm.py


2026-04-11 09:54:26.822501: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1775901266.843764   26424 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1775901266.850774   26424 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
W0000 00:00:1775901266.867388   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867414   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867417   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867421   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
Starting 3m MAPPO Baseline...
INC shape check | traj obs shape=(T=128, B=384, ...) | INC_NUM_AGENTS=3 | inferred num_envs=128
Step   557056 | Return:       1.59 | Win Rate:  0.64 | Loss:     0.0253 | Ent:   0.3702 | GradN(actor/critic):   0.1699/  0.4219
Step   573440 | Return:       1.56 | Win Rate:  0.62 | Loss:     0.0250 | Ent:   0.3671 | GradN(actor/critic):   0.2112/  0.2210
Step   589824 | Return:       1.61 | Win Rate:  0.67 | Loss:     0.0239 | Ent:   0.3656 | GradN(actor/critic):   0.2960/  0.2815
Step   606208 | Return:       1.61 | Win Rate:  0.67 | Loss:     0.0241 | Ent:   0.3317 | GradN(actor/critic):   0.2406/  0.2744
Step   622592 | Return:       1.63 | Win Rate:  0.68 | Loss:     0.0284 | Ent:   0.3316 | GradN(actor/critic):   0.1834/  0.5338
Step   638976 | Return:       1.63 | Win Rate:  0.68 | Loss:     0.0277 | Ent:   0.3428 | GradN(actor/critic):   0.1726/  0.4986
Step   655360 | Return:       1.60 | Win Rate:  0.65 | Loss:     0.0252 | Ent:   0.3354 | GradN(actor/critic):   0.2345/  0.2669
Step   671744 | Return:       1.58 | Win Rate:  0.64 | Loss:     0.0250 | Ent:   0.3399 | GradN(actor/critic):   0.2561/  0.2684
Step   688128 | Return:       1.63 | Win Rate:  0.68 | Loss:     0.0236 | Ent:   0.3366 | GradN(actor/critic):   0.2548/  0.3285
Step   704512 | Return:       1.64 | Win Rate:  0.69 | Loss:     0.0235 | Ent:   0.3465 | GradN(actor/critic):   0.3132/  0.2274
Step   720896 | Return:       1.62 | Win Rate:  0.67 | Loss:     0.0217 | Ent:   0.3407 | GradN(actor/critic):   0.2309/  0.1906
Step   737280 | Return:       1.63 | Win Rate:  0.68 | Loss:     0.0217 | Ent:   0.3411 | GradN(actor/critic):   0.2028/  0.2671
Step   753664 | Return:       1.62 | Win Rate:  0.67 | Loss:     0.0248 | Ent:   0.3453 | GradN(actor/critic):   0.3250/  0.2635
Step   770048 | Return:       1.61 | Win Rate:  0.66 | Loss:     0.0237 | Ent:   0.3331 | GradN(actor/critic):   0.1697/  0.3649
Step   786432 | Return:       1.62 | Win Rate:  0.67 | Loss:     0.0231 | Ent:   0.3425 | GradN(actor/critic):   0.1880/  0.4037
Step   802816 | Return:       1.62 | Win Rate:  0.66 | Loss:     0.0239 | Ent:   0.3341 | GradN(actor/critic):   0.2539/  0.2989
Step   819200 | Return:       1.66 | Win Rate:  0.70 | Loss:     0.0218 | Ent:   0.3394 | GradN(actor/critic):   0.2684/  0.2051
Step   835584 | Return:       1.66 | Win Rate:  0.70 | Loss:     0.0213 | Ent:   0.3253 | GradN(actor/critic):   0.2267/  0.2494
Step   851968 | Return:       1.65 | Win Rate:  0.69 | Loss:     0.0231 | Ent:   0.3321 | GradN(actor/critic):   0.2591/  0.2210
Step   868352 | Return:       1.65 | Win Rate:  0.69 | Loss:     0.0229 | Ent:   0.3099 | GradN(actor/critic):   0.3330/  0.2369
Step   884736 | Return:       1.67 | Win Rate:  0.71 | Loss:     0.0207 | Ent:   0.3090 | GradN(actor/critic):   0.2492/  0.2668
Step   901120 | Return:       1.68 | Win Rate:  0.72 | Loss:     0.0203 | Ent:   0.3206 | GradN(actor/critic):   0.2531/  0.2294
